33.898971,130.724627,-0.064941,0.078613,1.058350,-8.483887,2.380371,0.671387
33.898971,130.724627,-0.062500,0.032227,1.079590,4.028320,-2.380371,-0.122070
33.898971,130.724627,-0.098389,0.027344,1.092041,8.544922,-2.685547,-2.624512
33.898971,130.724627,-0.084229,0.213623,0.906982,0.366211,-17.028809,-0.976562
33.898971,130.724627,-0.012207,0.110596,1.093750,2.319336,4.577637,-0.061035
33.898970,130.724627,-0.012207,0.110596,1.093750,2.319336,4.577637,-0.061035
33.898970,130.724627,-0.050537,0.058350,1.094238,-8.056641,2.319336,0.000000
33.898970,130.724627,-0.063721,0.058838,1.102539,-2.014160,-2.746582,0.854492
33.898970,130.724627,-0.057861,0.059326,1.100586,-1.831055,-1.770020,3.112793
33.898970,130.724627,-0.089111,0.050293,1.085693,-3.906250,1.220703,3.906250
33.898970,130.724627,-0.016113,0.089844,1.077637,-3.234863,9.887695,-1.831055
33.898970,130.724627,-0.064209,0.060059,1.108398,-5.554199,0.671387,-3.051758
33.898970,130.724627,-0.106689,0.048340,1.089600,0.549316,-1.770020,0.305176
33.898970,130.724627,-0.106689,0.048340,1.089600,0.549316,-1.770020,0.305176
33.898970,130.724627,-0.067871,0.072754,1.098633,-1.037598,-1.220703,2.441406
33.898970,130.724627,-0.080566,0.054688,1.089355,-4.089355,0.976562,-2.746582
33.898970,130.724627,-0.101318,0.068604,1.082031,-1.647949,-1.281738,-2.441406
33.898970,130.724627,-0.072510,0.051514,1.086182,-3.295898,-2.136230,1.281738
33.898970,130.724627,-0.088623,0.063721,1.099609,-2.746582,0.000000,0.000000
33.898970,130.724627,-0.084961,0.064697,1.089355,-0.671387,0.549316,-0.976562
33.898970,130.724627,-0.084961,0.064697,1.089355,-0.671387,0.549316,-0.976562
33.898970,130.724627,-0.083496,0.062012,1.093018,-2.990723,0.122070,0.732422
33.898970,130.724627,-0.086182,0.064209,1.083984,-2.868652,0.061035,-0.671387
33.898970,130.724627,-0.082764,0.053711,1.091553,-1.708984,-1.159668,-0.976562
33.898970,130.724627,-0.075928,0.064697,1.087891,-2.197266,-2.685547,-0.488281
33.898970,130.724627,-0.086182,0.052002,1.100830,-2.929688,-0.488281,-0.183105
33.898970,130.724627,-0.079590,0.060059,1.093262,-1.953125,-1.647949,-0.183105
33.898970,130.724627,-0.076416,0.063477,1.083496,-2.502441,-2.136230,-0.061035
33.898970,130.724627,-0.076416,0.063477,1.083496,-2.502441,-2.136230,-0.061035
33.898970,130.724627,-0.091553,0.066162,1.084961,-1.464844,-1.586914,-0.183105
33.898970,130.724627,-0.072510,0.062256,1.088135,-1.586914,-0.427246,-1.525879
33.898970,130.724627,-0.083008,0.048584,1.092773,-3.662109,-0.244141,-0.610352
33.898970,130.724627,-0.074707,0.060547,1.088623,-1.525879,-1.464844,0.305176
33.898970,130.724627,-0.075684,0.076660,1.083740,-1.403809,-0.915527,-0.061035
33.898970,130.724627,-0.087158,0.054688,1.092529,-3.112793,-2.258301,-0.305176
33.898970,130.724627,-0.081299,0.067139,1.088867,-3.051758,-0.244141,-0.976562
33.898970,130.724627,-0.081299,0.067139,1.088867,-3.051758,-0.244141,-0.976562
33.898970,130.724627,-0.089111,0.060791,1.087402,-2.197266,-0.061035,0.854492
33.898970,130.724627,-0.075195,0.058105,1.092773,-0.244141,-0.854492,0.366211
33.898970,130.724627,-0.078125,0.063232,1.092773,-2.807617,0.854492,0.427246
33.898970,130.724627,-0.077637,0.057373,1.093262,-1.770020,0.549316,0.366211
33.898970,130.724627,-0.082031,0.049805,1.115479,0.427246,-0.854492,-2.197266
33.898970,130.724627,-0.072510,0.074951,1.083252,2.624512,-2.502441,-0.549316
33.898970,130.724627,-0.083008,0.080566,1.080322,-3.295898,-0.244141,0.427246
33.898970,130.724627,-0.083008,0.080566,1.080322,-3.295898,-0.244141,0.427246
33.898970,130.724627,-0.074951,0.049072,1.106934,-0.061035,-2.868652,0.427246
33.898970,130.724627,-0.068359,0.072754,1.084961,-2.563477,-1.647949,-0.305176
33.898970,130.724627,-0.093506,0.055664,1.086914,-2.502441,1.159668,0.183105
33.898970,130.724627,-0.089111,0.062012,1.080322,-0.671387,0.000000,-0.183105
33.898970,130.724627,-0.089844,0.065674,1.080322,-2.746582,1.159668,0.610352
33.898970,130.724627,-0.075195,0.054688,1.091309,-1.342773,1.403809,-0.366211
33.898970,130.724627,-0.085205,0.063721,1.087402,-2.014160,0.488281,0.000000
33.898970,130.724627,-0.085205,0.063721,1.087402,-2.014160,0.488281,0.000000
33.898970,130.724627,-0.077393,0.054932,1.094727,-2.075195,0.488281,0.244141
33.898970,130.724627,-0.075439,0.063965,1.093994,-1.892090,-0.244141,-0.488281
33.898970,130.724626,-0.082275,0.067627,1.089355,-2.929688,0.305176,-0.671387
33.898970,130.724626,-0.074463,0.059814,1.089600,-1.281738,-0.854492,0.671387
33.898970,130.724626,-0.076416,0.055420,1.093262,-1.464844,-0.183105,0.488281
33.898970,130.724626,-0.077637,0.066162,1.086914,-1.647949,-0.976562,-0.244141
33.898970,130.724626,-0.096680,0.063721,1.081055,-2.136230,-0.793457,-1.037598
33.898970,130.724626,-0.096680,0.063721,1.081055,-2.136230,-0.793457,-1.037598
33.898970,130.724626,-0.088623,0.043213,1.087646,-3.417969,-4.516602,0.183105
33.898970,130.724626,-0.097656,0.076660,1.069336,-2.441406,-1.892090,1.892090
33.898970,130.724626,-0.063965,0.063232,1.085693,-1.342773,0.610352,1.892090
33.898970,130.724626,-0.095215,0.063721,1.073975,-2.197266,0.915527,-3.356934
33.898970,130.724626,-0.105957,0.088623,1.073242,-2.258301,1.708984,-1.525879
33.898970,130.724626,-0.083008,0.040283,1.096680,-1.342773,-3.906250,6.103516
33.898970,130.724626,-0.023193,0.090576,1.101807,0.366211,1.098633,4.760742
33.898970,130.724626,-0.023193,0.090576,1.101807,0.366211,1.098633,4.760742
33.898970,130.724626,-0.122803,0.050293,1.080078,-1.647949,-0.549316,8.666992
33.898970,130.724626,-0.025391,-0.078613,0.999268,-5.615234,-7.934570,-1.708984
33.898970,130.724626,-0.177246,0.138184,1.085938,-8.056641,-13.610840,-5.126953
33.898970,130.724626,-0.051270,0.133789,1.031738,3.662109,-4.089355,-2.685547
33.898970,130.724626,-0.075195,0.242920,1.072754,-6.774902,7.690430,-18.066406
33.898970,130.724626,0.073486,0.236816,1.071045,-1.098633,-2.014160,-20.263672
33.898970,130.724626,-0.005615,0.211914,1.124512,-1.098633,-2.014160,-20.263672
33.898970,130.724626,-0.005615,0.211914,1.124512,-8.544922,8.789062,-24.108887
33.898970,130.724626,-0.029785,0.147217,1.073730,9.704590,6.896973,-17.578125
33.898970,130.724626,-0.389160,0.208984,0.805664,0.610352,20.812988,5.798340
33.898970,130.724626,0.021484,0.119873,1.241455,-13.977051,-22.277832,-8.728027
33.898970,130.724626,-0.062500,0.210205,1.030762,10.437012,17.761230,-32.470703
33.898970,130.724626,-0.190674,0.179443,0.998047,7.080078,-15.991211,-30.883789
33.898970,130.724626,-0.015869,0.147461,1.029053,6.652832,-5.126953,-9.887695
33.898970,130.724626,-0.015869,0.147461,1.029053,6.652832,-5.126953,-9.887695
33.898970,130.724626,-0.097412,0.108398,0.722656,-12.878418,-12.634277,-20.446777
33.898964,130.724632,-0.009277,0.113525,1.199219,1.831055,-14.953613,-22.277832
33.898964,130.724632,0.014160,-0.040283,1.144043,-15.502930,-1.342773,-24.291992
33.898964,130.724632,-0.123779,0.206543,0.849121,10.803223,-4.699707,-59.753418
33.898964,130.724632,-0.064453,-0.144043,1.240234,2.319336,21.972656,-75.317383
33.898964,130.724632,-0.234131,0.051758,1.559082,1.525879,-29.907227,-33.508301
33.898964,130.724632,-0.233398,0.128418,1.022949,23.620605,-29.174805,-32.287598
33.898964,130.724632,-0.233398,0.128418,1.022949,23.620605,-29.174805,-32.287598
33.898964,130.724632,-0.182373,0.121338,0.775146,49.316406,-33.447266,-42.785645
33.898964,130.724632,-0.121094,-0.020508,1.097168,21.667480,-15.014648,-51.147461
33.898964,130.724632,-0.203613,0.152832,1.097656,21.301270,15.563965,-52.246094
33.898953,130.724635,-0.286865,0.259521,0.900635,21.850586,-11.352539,-44.860840
33.898953,130.724635,-0.065918,0.073242,1.093262,24.841309,-14.404297,-45.410156
33.898953,130.724635,-0.209961,0.352539,0.927734,23.193359,-31.250000,-15.380859
33.898953,130.724635,-0.268555,0.121094,0.952637,31.311035,-34.179688,16.967773
33.898953,130.724635,-0.268555,0.121094,0.952637,31.311035,-34.179688,16.967773
33.898953,130.724635,-0.359619,0.103760,1.150391,-7.934570,-22.949219,41.137695
33.898953,130.724635,-0.045654,-0.117188,1.196777,-1.586914,-31.616211,30.944824
33.898953,130.724635,0.069336,-0.027344,1.090576,-12.207031,-2.441406,11.352539
33.898953,130.724635,0.077637,0.068848,1.117920,2.807617,7.446289,-40.161133
33.898953,130.724635,-0.009277,0.025391,1.216797,-7.141113,27.465820,-53.955078
33.898937,130.724631,-0.149170,0.054199,1.127441,3.295898,22.155762,-48.889160
33.898937,130.724631,-0.171387,0.126709,1.229248,-5.126953,-12.390137,-32.470703
33.898937,130.724631,-0.171387,0.126709,1.229248,-5.126953,-12.390137,-32.470703
33.898937,130.724631,-0.181152,0.098877,1.074219,1.281738,-16.235352,-19.470215
33.898937,130.724631,-0.152588,0.202637,1.245361,-3.417969,-10.375977,5.249023
33.898937,130.724631,-0.135010,0.206299,0.905762,11.474609,-41.320801,29.785156
33.898937,130.724631,-0.022949,-0.018555,1.124756,-7.385254,-52.001953,31.616211
33.898937,130.724631,-0.021973,0.093262,1.345215,-24.353027,3.417969,15.930176
33.898937,130.724631,0.107666,0.087646,0.887207,-55.175781,-19.287109,21.057129
33.898937,130.724631,0.107666,0.087646,0.887207,-55.175781,-19.287109,21.057129
33.898920,130.724623,-0.339355,0.560303,1.913574,-11.718750,40.954590,23.986816
33.898920,130.724623,-0.107666,0.188232,1.017822,10.070801,-7.019043,21.362305
33.898920,130.724623,0.050781,-0.066406,1.120361,15.380859,-42.602539,29.296875
33.898920,130.724623,0.078857,0.273682,1.058594,52.612305,-17.456055,31.860352
33.898920,130.724623,0.117920,0.199463,0.894531,-6.774902,-17.944336,19.836426
33.898920,130.724623,0.043457,-0.093262,1.147461,-39.611816,21.362305,0.122070
33.898920,130.724623,0.041748,0.215820,0.904053,-1.525879,-6.652832,-11.535645
33.898920,130.724623,0.041748,0.215820,0.904053,-1.525879,-6.652832,-11.535645
33.898920,130.724623,-0.144775,0.045898,1.497803,13.427734,10.986328,9.643555
33.898920,130.724623,-0.116211,0.071289,0.853516,-23.437500,4.821777,3.601074
33.898899,130.724615,0.025391,0.196045,1.186279,0.610352,18.493652,16.967773
